date,eco_net_debt_R$,eco_net_debt_R$_federal_govt,eco_GDP_R$_12_months,Coffee,Iron Ore,Meat index,Soybeans,Sugar,bud_group_personal_spent_value,bud_type_mandatory_spent_value,exp_DIC_y,exp_trade_balance_y,CNY,EUR,USD,eco_total_revenue
2016-03,0.010830734501845907,0.026160241011433993,0.0002696736711488845,0.040364220475312185,0.049491112201923204,0.01217088831574209,0.01465840094308335,0.08373358020723398,0.0054857440326652185,0.0,0.0,0.05942376950780304,-0.08473798525497883,-0.05522088353413673,-0.09979836318348945,0.03393836720589
2016-04,0.006132605327840435,0.008117329928509609,0.0007980878773180544,-0.013870395223604226,0.02179594370522181,0.008600185092877743,0.05786535453798003,-0.012219800997164354,0.0054857440326649964,0.0,0.03911342894393732,0.038415366146458685,-0.02890880724402689,-0.021617080567166602,-0.025643458664452612,0.0647135464496768
2016-05,0.006063872328383568,0.002530423647366109,0.0003018518786170321,0.003969421366293857,-0.025009394176506328,0.05400802218492462,0.07475656011200504,0.06305698926675829,0.0054857440326649964,-1.1102230246251565e-16,0.026075619295958363,0.02400960384153661,0.020496191379362982,0.01137201868699289,0.03423081484995849,-0.06711017354222465
2016-06,0.023019231029883347,0.030756395567067663,0.00022721458851410192,0.04167892434608833,-0.017453618363562018,0.03167090064469957,0.07046438504182373,0.10296088249658247,0.0054857440326649964,1.1102230246251565e-16,0.01303780964797907,0.009123649459783834,-0.09697451742176266,-0.09476682239160727,-0.09140078282528774,0.012458257262123351
2016-07,0.007864803631609019,0.01431004464421265,-0.0009777805957291719,0.025644868269188326,0.024459573231719434,-0.0059484090353914,-0.06639446267655691,0.014947823460518261,0.0054857440326649964,1.1102230246251565e-16,0.052151238591916615,0.004081632653061273,0.007647832604239957,0.01575690517170736,0.006926817696595977,0.039756269992994475
2016-08,0.012032647865717117,0.003118353143854169,-0.0013888395954457233,-0.017156770608304783,0.017525426795010346,-0.05537132432674707,-0.04325890006776856,0.013880375548320556,0.0054857440326649964,-1.1102230246251565e-16,-0.006518904823989646,-0.013205282112845107,-0.004282786258374305,-0.0013728382919433457,0.0003083857193689754,-0.06681509844260686
2016-09,0.01096005018577595,0.012011155483876323,0.00026825526238960506,0.035569630006765385,-0.01580457248138678,-0.0357324083072309,-0.03104544644809626,0.049597828699893265,0.0054857440326649964,0.0,0.006518904823989646,-0.00636254501800726,0.0024473064333567773,0.007540365543807881,0.001399596726367025,0.012679627940790084
2016-10,0.003189247083828728,0.0041249589685380394,-0.0001596486355095461,0.010807161703657364,0.0063666281881729625,-0.048108071831972854,0.005351194220998168,0.06177505547615336,0.0054857440326649964,1.1102230246251565e-16,0.0,-0.01764705882352935,-0.02615558750650071,-0.03427997705106134,-0.015443007946862819,0.23130258327614955
2016-11,0.001280017240203546,0.0019258242752635546,0.0009876887503457166,0.020966854091534426,0.07474794433479007,-0.00983021545189322,0.021508409166442588,-0.07811274639902543,0.0054857440326649964,-1.1102230246251565e-16,0.0,-0.01200480192076836,0.036250726544097445,0.02440373739857382,0.05114458545842726,-0.19930073515606034
2016-12,0.028179480128576517,0.03140542847120403,0.0002616601793274942,-0.09074913044132182,0.026068545376345398,0.017207276857390985,0.014894785322886794,-0.07699469855452867,0.0054857440326649964,-1.1102230246251565e-16,0.052151238591916504,0.0012004801920768582,-0.03655663984826707,-0.03315302024424227,-0.032641442296287515,0.10857226620872917
